osm_id,osm_type,name,amenity,emergency,social_facility,emergency_social_facility,phone,website,operator,lat,lon,facility_type
280430828,node,,police,,,,,,,18.5075612,73.9173998,Police Station
671451162,node,Pune Cantonment Fire Station,fire_station,,,,,,,18.4985647,73.8843225,Fire Station
672120487,node,Sardar Patel Cantonment General Hospital,hospital,,,,,,,18.5027163,73.87712,Hospital
674697804,node,Dr. Babasaheb Ambedkar Cantonment General Hospital,hospital,,,,,,,18.569025,73.8486994,Hospital
674930856,node,Council Hall Police Station,police,,,,,,,18.5244252,73.8788557,Police Station
678341812,node,Command Hospital Southern Command,hospital,,,,,,,18.5005828,73.8894328,Hospital
678444711,node,Sambhaji Police Chowki,police,,,,,,,18.5131785,73.8438921,Police Station
772571829,node,Sassoon Hospital,hospital,,,,,,,18.5251434,73.8695664,Hospital
865849506,node,Sanjeevani Vitalife Medipoint Hospital,hospital,yes,,,,,,18.5649263,73.8022626,Hospital
865854267,node,LifeLine Hospital,hospital,,,,,,,18.5597445,73.8062674,Hospital
871515219,node,Dr. Chowdhary,hospital,,,,,,,18.5547291,73.8082012,Hospital
871515522,node,Dr. Bonagiri,hospital,,,,,,,18.5554816,73.8088556,Hospital
988738259,node,Shree Sakthi Hospital,hospital,,,,,,,18.5883392,73.8015444,Hospital
1054641704,node,Karva Hospital,hospital,,,,,,,18.5009733,73.8461063,Hospital
1065032008,node,Ayurvedic Hospital,hospital,,,,,,,18.6548547,73.7696807,Hospital
1065055883,node,Jeevan Deep Medicare Centre,hospital,,,,,,,18.5433023,73.7838607,Hospital
1072235063,node,Anand Hospital,hospital,,,,,,,18.6539354,73.7646919,Hospital
1109153493,node,Sahyadri Hospital,hospital,,,,,https://sahyadrihospital.com/,,18.5075061,73.8058341,Hospital
1109153494,node,"Krishna Hospital, Pune",hospital,,,,,,,18.5092055,73.8128199,Hospital
1304723072,node,"Suncity Road Fire Station, Pune",fire_station,,,,,,,18.4754767,73.815447,Fire Station
1305056480,node,Madhukar General Hospital,hospital,,,,,,,18.4789234,73.8241232,Hospital
1309316787,node,Dr. Naik Clinic,hospital,no,,,,,,18.4745644,73.8140764,Hospital
1534465625,node,Deccan Gymkhana Police Chowki,police,,,,,,,18.5141406,73.8403808,Police Station
1703723978,node,Pimple Saudagar Police Statiom,police,,,,,,,18.6015562,73.7993609,Police Station
1743974394,node,Shewale Hospital,hospital,,,,,,,18.5626652,73.8325327,Hospital
1762218902,node,Trimurti Hospital,hospital,,,,,,,18.462396,73.8150518,Hospital
1886884517,node,Sanjiwini Hospital,hospital,,,,,,,18.4433669,73.848079,Hospital
1909536882,node,Ganesh Peth Police station,police,,,,,,,18.5161748,73.8621906,Police Station
2027713730,node,Laxminagar Police chowky,police,,,,,,,18.4896021,73.8497008,Police Station
2146313490,node,Hinjawadi Police Chowki,police,,,,,,,18.5917477,73.7387073,Police Station
2183543117,node,Yerawada Police Station,police,,,,,,,18.5527989,73.8957965,Police Station
2192111450,node,Kothrud Fire Station,fire_station,,,,,,,18.4988894,73.8134797,Fire Station
2289023583,node,Balagandharva Police Station,police,,,,,,,18.5222358,73.8478417,Police Station
2289023585,node,Sant Kabir Police Station,police,,,,,,,18.5148758,73.8688574,Police Station
2289294093,node,Surya Sahyadri Hospital,hospital,,,,02024574232,https://www.sahyadrihospital.com/,Sahyadri Hospitals,18.521259,73.8556767,Hospital
2410718625,node,Perugate Police Chowki,police,,,,,,,18.5113926,73.8487755,Police Station
2509520919,node,Alankar Police Chowki,police,,,,,,,18.4984329,73.8262153,Police Station
2517303173,node,Senadatta Police Chowki,police,,,,,,,18.5052065,73.8446033,Police Station
2550695929,node,Narayan Peth Police Chowki,police,,,,,,,18.5162004,73.8478649,Police Station
2684638055,node,Police Madat Kendra,police,,,,,,,18.7433889,73.4833228,Police Station
2694489803,node,Khadki Police Station,police,,,,,,,18.5571921,73.8454253,Police Station
2868930213,node,Kasba Peth Police Chowki,police,,,,,,,18.5204757,73.8560378,Police Station
2868930215,node,Paud Phata Police Chowki,police,,,,,,,18.5064508,73.8245986,Police Station
2868930216,node,Fatima Convent Sahyadri Clinic,hospital,,,,,,,18.5045156,73.9008129,Hospital
2921897064,node,Gupte Hospital Of Accurate Diagnostics Pvt Ltd,hospital,no,,,,,,18.519051,73.8398724,Hospital
2935676185,node,Swargate Police Station,police,,,,,,,18.5007921,73.8591594,Police Station
2973466889,node,AIMS Hospital,hospital,yes,,,,,,18.5625409,73.8106962,Hospital
3238255107,node,"Naik Hospital, Pune",hospital,,,,,,,18.5102879,73.8594694,Hospital
3337848240,node,Samarth Police Station,police,,,,,,,18.5203179,73.8696893,Police Station
3337848241,node,Shaniwar Peth Police Chowki,police,,,,,,,18.5200094,73.8500242,Police Station
3386030401,node,Prabhat Police Chowki,police,,,,,,,18.5145218,73.8333062,Police Station
3488900260,node,Atharva Hospital,hospital,,,,,,,18.8553812,73.8875918,Hospital
3498347007,node,Pradhikaran Police Chowki,police,,,,,,,18.6621064,73.774177,Police Station
3583527016,node,Satyanand Hospital,hospital,,,,,,,18.4707709,73.8886878,Hospital
3696693817,node,Bora Hospital,hospital,,,,,,,18.511463,73.8625468,Hospital
3719797432,node,Patil Hospital,hospital,,,,+919225825463,,,18.4791887,73.8247015,Hospital
4154605789,node,Sahyadri Hospital,hospital,,,,,,,18.5029092,73.9277341,Hospital
4204725189,node,Nanded City Fire Station,fire_station,,,,,,,18.4602367,73.7964936,Fire Station
4405664297,node,,police,,,,,,,18.4637816,73.8154722,Police Station
4547351989,node,,police,,,,,,,18.5449382,73.8448569,Police Station
4558841190,node,Giri Raj Hospital and Intensive Care Unit,hospital,,,,,,,18.1461841,74.5772973,Hospital
4636853590,node,,hospital,,,,,,,18.6547516,73.7691803,Hospital
4846864321,node,,hospital,,,,,,,18.4831808,73.8273409,Hospital
5149040329,node,Bhagyajaya Hospital - Baramati,hospital,,,,,,,18.1463322,74.5830157,Hospital
5149081658,node,Sub District Hospital Bhor,hospital,,,,,,,18.1439124,73.8520056,Hospital
5149209978,node,Jaihind Multi & Super Speciality Hospital,hospital,,,,,,,18.752239,73.8633137,Hospital
5149232120,node,Hospital,hospital,,,,,,,18.747433,73.3993121,Hospital
5149307555,node,Walunj Hospital,hospital,,,,,,,18.8250552,74.375742,Hospital
5149316340,node,Shri Dattkrupa Hospital,hospital,,,,,,,19.2098969,73.8743645,Hospital
5149333481,node,Shri Hospital,hospital,,,,,,,18.8267842,74.371174,Hospital
5149338419,node,Dr.igwale Hospital Children,hospital,,,,,,,19.2096659,73.8699428,Hospital
5149351063,node,Aavati Hospital,hospital,,,,,,,18.7566833,73.860775,Hospital
5149351064,node,Shree Swami Samarth Hospital,hospital,,,,,,,18.7563937,73.8606328,Hospital
5149356336,node,Junnar Gov. Veterinary Hospital,hospital,,,,,,,19.2059802,73.8743869,Hospital
5149385033,node,Chakan Police Station,police,,,,,,,18.7594575,73.8633136,Police Station
5149443247,node,Yavat Rural Hospital,hospital,,,,,,,18.4771363,74.2685041,Hospital
5149443251,node,Anand Hospital,hospital,,,,,,,18.4758473,74.269088,Hospital
5151038075,node,Jejuri Police Station,police,,,,,,,18.2775545,74.1630866,Police Station
5151038902,node,Jejuri Police Line,police,,,,,,,18.278302,74.1635497,Police Station
5151045708,node,Tulsi Communication.Idea Gallery,hospital,,,,,,,18.2795495,74.1636264,Hospital
5151045710,node,Malhar Hospital,hospital,,,,,,,18.2799754,74.1644417,Hospital
5151045712,node,Shatayu Hospital and Ayurvedic Research Centre,hospital,,,,,,,18.2800525,74.1648059,Hospital
5151087169,node,"Sub District Hospital, Indapur",hospital,,,,,,,18.1206808,75.0258983,Hospital
5151087170,node,Raut Hospital,hospital,,,,,,,18.1209854,75.0248402,Hospital
5151320244,node,Daund Railway Police Station,police,,,,,,,18.4630835,74.5809817,Police Station
5151351421,node,Yogeshwari Hospital and ICU,hospital,,,,,,,18.4605048,74.5817962,Hospital
5253713305,node,Dattawadi Police Chowki,police,,,,+91-100,,,18.5010017,73.840267,Police Station
5302827826,node,,police,,,,,,,18.4659808,73.8904599,Police Station
5578793582,node,Apple Hospital,hospital,,,,,,,18.5884835,73.7802163,Hospital
5695637393,node,Metro Chemist,hospital,,,,,,,18.4598178,73.7859551,Hospital
5695637395,node,Damle Pediatric & general practice,hospital,,,,,,Hrushikesh Damle,18.4602735,73.7856466,Hospital
5832438811,node,Golwilkar Metropolis Heath Service (India) Pvt Ltd,hospital,,,,,,,18.5181296,73.8344155,Hospital
5832579347,node,Paranjape Hospital,hospital,,,,,,,18.5143979,73.8460515,Hospital
5851703586,node,"Spandan Hospital, Pune",hospital,,,,,,,18.6141649,73.765762,Hospital
6113604708,node,Ashakiran Hospital,hospital,,,,,,,18.5719235,73.7811374,Hospital
6116290226,node,Mangaldas Police Chowki,police,,,,,,,18.5339866,73.8789046,Police Station
6262931930,node,Pawar Surgical Hospital,hospital,yes,,,,https://www.pawarsurgicalhospital.com/,Dr Vijay Pawar,18.5012035,73.9379293,Hospital
6369340352,node,Pulse Hospital,hospital,,,,+912024699050,,,18.4594817,73.8233106,Hospital
6466099451,node,Velhe Police Station,police,,,,,,,18.2912199,73.6369313,Police Station
6612854042,node,ONP Leela Hospital,hospital,,,,020 6721 6600;020 6721 6699;9373813199,https://onphospitals.com,ONP Hospitals,18.5329215,73.8468085,Hospital
6612986080,node,Meera Hospital,hospital,,,,020 6721 2099;020 6721 2000,https://onphospitals.com,ONP Hospitals,18.5022882,73.8746894,Hospital
6618960830,node,Seth Ramdas Shah Memorial Hospital and Research Centre,hospital,,,,,https://www.sehat.com,,18.5293628,73.8284091,Hospital
6665401667,node,Ashwini Hospital,hospital,no,,,+91 97877 30400,http://ashwinhospital.com,,18.576745,73.7757678,Hospital
6769546871,node,NRS hospital,hospital,,,,,,,18.6007211,73.7751811,Hospital
6901880185,node,,hospital,,,,,,,18.571183,73.7948972,Hospital
6975549707,node,Kamshet Police Station,police,,,,,,,18.7624644,73.5590423,Police Station
6991662725,node,Durvankur Hospital,hospital,,,,,,,18.7545031,73.857138,Hospital
6992015092,node,Shwas Multispeciality Hospital,hospital,,,,,,,18.7463443,73.8601147,Hospital
7011007177,node,,police,,,,,,,18.6478898,73.8425166,Police Station
7042939577,node,Nityanand Rehabilitation and Residential Mental Heal,hospital,,,,,,,18.4565508,73.8515434,Hospital
7042939578,node,Yashda Hospital,hospital,,,,,,,18.5168084,73.859535,Hospital
7042945051,node,Mohite Eye Hospital,hospital,,,,,,,18.5006535,73.936556,Hospital
7042945052,node,Baravkar Hospital,hospital,,,,,,,18.4802234,74.3736099,Hospital
7042981399,node,Joglekar Hospital,hospital,,,,,,,18.5327524,73.8336359,Hospital
7043001890,node,"Rakshak Hospital, Pune",hospital,,,,,,,18.5628712,73.9377429,Hospital
7043003792,node,Parmar Multi Speciality Hospital and Maternity Home,hospital,,,,,,,18.5600564,73.8072065,Hospital
7043015176,node,Chaitanya Centre For Psychological Help,hospital,,,,,,,18.4795175,73.8043727,Hospital
7043164499,node,Mothercare Hospital,hospital,,,,,,,18.4872463,73.8760145,Hospital
7043242982,node,Onkar Hospital,hospital,,,,,,,18.6468218,74.0607716,Hospital
7043399086,node,"Sahyadri Hospital, Bibvewadi",hospital,,,,,,,18.4781739,73.862105,Hospital
7043399088,node,Bhalerao ENT Hospital & Laser Centre,hospital,,,,,,,18.6495394,73.7777303,Hospital
7043448959,node,Siddhi Health Care Center,hospital,,,,,,,18.5857676,73.818174,Hospital
7043489278,node,Argade Infertility and Endoscopic Surgery and Icu Center,hospital,,,,,,,18.5017523,73.8102353,Hospital
7043631548,node,Argade Hospital and Maternity Home,hospital,,,,,,,18.764168,73.8615735,Hospital
7043724865,node,"Jijamata Hospital, Pune",hospital,,,,,,,18.6961373,74.1388334,Hospital
7043763362,node,Shree Balaji Eye Hospital,hospital,,,,,,,18.4910283,73.8581684,Hospital
7044175339,node,Chaitanya Stem Cell Center,hospital,,,,,https://chaitanyastemcell.com/,,18.5000189,73.8503981,Hospital
7044292218,node,Shree Shakti Hospital,hospital,,,,,,,18.5887256,73.8014048,Hospital
7044405028,node,Saiseva Hospital,hospital,,,,,,,18.7614023,73.8627034,Hospital
7044437265,node,"Welfare Medical Foundatios, Mohintara Hospital",hospital,,,,,,,18.5034761,73.9291031,Hospital
7044521929,node,Junnarkar Hospital,hospital,,,,,,,19.2069891,73.8798521,Hospital
7044537482,node,Yashodeep Hospital,hospital,,,,,,,18.1205606,75.0251131,Hospital
7044538571,node,Dr. Mokashi Hospital,hospital,,,,,,,19.2078496,73.8785599,Hospital
7044577805,node,"Pawar Hospital, Pune",hospital,,,,,,,18.4658771,73.8601231,Hospital
7044818181,node,Atole Accident Hospital,hospital,,,,,,,18.1461092,74.5862822,Hospital
7044819851,node,Galaxy Care Laparoscopy Institute Pvt. Ltd.,hospital,,,,,,,18.5110031,73.837105,Hospital
7045274083,node,Punarvasu Chikitsalaya,hospital,,,,,,,18.5284781,73.8423179,Hospital
7045304709,node,Ushakiran General Hospital,hospital,,,,,,,18.5019965,73.9348286,Hospital
7045516002,node,"Sangam Hospital, Pune",hospital,,,,,,,18.4757105,73.8578707,Hospital
7045518177,node,"Zenith Hospital, Pune",hospital,,,,,,,18.5025879,73.9294803,Hospital
7045823776,node,Umarji Hospital,hospital,,,,,,,18.5119352,73.857758,Hospital
7045917548,node,Amrut Hospital,hospital,,,,,,,18.6098278,73.8017106,Hospital
7045980540,node,Latkar Hospital,hospital,,,,,,,18.5609006,73.8132226,Hospital
7046347414,node,Lunkad Hospital,hospital,,,,,,,18.5840808,73.833248,Hospital
7046772780,node,Shashwat Hospital,hospital,,,,,http://shashwathospitalpune.com/shkth/,,18.4948349,73.8135271,Hospital
7046858056,node,Medipoint Hospital,hospital,,,,,https://medipointhospitalpune.in/,,18.5623861,73.933849,Hospital
7046910543,node,Indira Maternity Home,hospital,,,,,,,18.5122188,73.8762961,Hospital
7047404403,node,"Bhoir Hospital, Pune",hospital,,,,,,,18.6142278,73.7647042,Hospital
7047667116,node,"Mayur Hospital, Pune",hospital,,,,,,,18.6661878,73.7959667,Hospital
7047804836,node,Alatkar Hospital,hospital,,,,,,,18.5018572,73.9322779,Hospital
7047913609,node,Pimpri Chinchwad (Pcip) Institute Of Paediatrics,hospital,,,,,,,18.6185477,73.803735,Hospital
7047919868,node,Rode Hospital,hospital,,,,,,,18.6186748,73.8699487,Hospital
7047933155,node,Anmol Jeevan Hospital,hospital,,,,,,,18.6953408,74.1389354,Hospital
7047946884,node,Ranka Hospital,hospital,,,,,,,18.4950117,73.861886,Hospital
7047951531,node,Mohan General Hospital - Daund,hospital,,,,,,,18.4807017,74.3702444,Hospital
7047964541,node,Niramaya Hospital,hospital,,,,,https://niramayahospital.com/,,18.6394848,73.7967941,Hospital
7048045536,node,Diwan Hospital,hospital,,,,,,,18.6579111,73.7762953,Hospital
7048084570,node,Bhide Hospital,hospital,,,,,https://bhidehospital.in/contact-us/,,18.5048666,73.8443399,Hospital
7048167596,node,Poona Laser Center,hospital,,,,,,,18.5123701,73.8381752,Hospital
7048439619,node,Siddhant Maternity Home,hospital,,,,,,,18.4792694,73.8566422,Hospital
7048498777,node,Remedy Hospital,hospital,,,,,,,18.5005568,73.9365077,Hospital
7048498778,node,Shivarkar Hospital,hospital,,,,,,,18.3511753,74.0255946,Hospital
7048504194,node,Amit Hospital,hospital,,,,,,,18.5463494,73.8880362,Hospital
7048628810,node,"Kaushal Hospital, Pune",hospital,,,,,,dr kaushal,18.6186926,73.7992403,Hospital
7048690784,node,Jaykar Accident Fracture Hospital,hospital,,,,,,,18.4556692,74.5807663,Hospital
7048871849,node,"Purandare Hospital, Pune",hospital,,,,,,,18.5022916,73.8586646,Hospital
7048881959,node,Pramodini Urology Foundation,hospital,,,,,,,18.5199125,73.8410217,Hospital
7048928941,node,Harsh Hospital,hospital,,,,,,,18.4802908,73.8662057,Hospital
7048932002,node,Kamat Hospital- Lonavla,hospital,,,,,,,18.749245,73.4050474,Hospital
7049007104,node,Shraddha Hospital,hospital,,,,,,,18.5019482,73.9315805,Hospital
7049042905,node,Chandrika Hospital,hospital,,,,,,,18.3576453,74.6267755,Hospital
7049118700,node,Vighnaharta Multispeciality Hospital,hospital,,,,,,,18.818278,74.3715996,Hospital
7049213871,node,Salunke Hospital,hospital,,,,,,,18.5585931,73.9273694,Hospital
7049224617,node,Anuchandra Accident Hospital,hospital,,,,,https://www.anuchandrahospital.com/,,18.1437324,74.5763446,Hospital
7049267221,node,Moolanis Eye Care Centre,hospital,,,,,,,18.5057737,73.8783494,Hospital
7049292470,node,Gokhale Hospital,hospital,,,,,,,18.502172,73.857062,Hospital
7049383833,node,"Aditya Hospital, Pune",hospital,,,,,,,18.826674,74.3755333,Hospital
7049410558,node,"Sushrut Hospital, Chinchwad",hospital,,,,,,,18.6283685,73.8129256,Hospital
7049415223,node,Dhamdhere Hospital,hospital,,,,,,,18.6701214,74.1014448,Hospital
7049440500,node,Shree Hospital and Maternity Home - Baramati,hospital,,,,,,,18.1635193,74.583993,Hospital
7049507991,node,Wankhede Hospital,hospital,,,,,,,18.4724656,73.8888207,Hospital
7049516396,node,Pune Fertility Center,hospital,,,,,,,18.5287757,73.8479868,Hospital
7049524369,node,Jagtap Hospital,hospital,,,,+912024353046,,,18.4774187,73.8237825,Hospital
7049644686,node,Attharva Accident Hospital,hospital,,,,,,,18.7317589,73.6640784,Hospital
7049658153,node,Joshi Hospital,hospital,,,,,,,18.5171432,73.8332874,Hospital
7049672825,node,Harde Hospital and Maternity Home,hospital,,,,,,,18.826192,74.378401,Hospital
7049723536,node,Dr Patwardhan Hospital,hospital,,,,,,,18.4573697,73.8507923,Hospital
7049765623,node,Sainath Orthopaedic Hospital,hospital,,,,,,,18.6182834,73.8028754,Hospital
7049775522,node,Shri Samarth Hospital,hospital,,,,,,,18.5180616,73.865867,Hospital
7049798376,node,Mai Mangeshkar Hospital,hospital,,,,,,,18.4851843,73.7997318,Hospital
7049807455,node,Kamal Netra Rugnalaya,hospital,,,,,,,18.4949914,73.81219,Hospital
7049816309,node,Ashwini Hospital and Endoscopy Centre,hospital,,,,,,,18.6676197,73.7942453,Hospital
7049846007,node,Shraddha Hospital,hospital,,,,,,,18.5133532,73.6774479,Hospital
7049902721,node,Kulkarni Hospital and Diagnostic Centre,hospital,,,,,,,18.4851967,73.8092832,Hospital
7050060080,node,Khares Eye Institute,hospital,,,,,,,18.5145168,73.8317379,Hospital
7050135506,node,Narwade Hospital,hospital,,,,,,,18.753244,74.2406267,Hospital
7050138276,node,Bhakti Hospital,hospital,,,,,,,18.6713182,74.1036053,Hospital
7050150010,node,Dr. Konde Hospital,hospital,,,,,,,18.8281322,74.3702866,Hospital
7050255935,node,Dr Chavans Fracture and Orthopaedic Center,hospital,,,,,,,18.4785979,73.8238536,Hospital
7050381745,node,"Suraj Hospital, Hadaspur",hospital,,,,,,,18.5052573,73.9541258,Hospital
7050392540,node,Gultekdi Nursing and Maternity Home,hospital,,,,,,,18.4926804,73.8685472,Hospital
7050478355,node,Dr Marathe Hospital,hospital,,,,,,,18.488791,74.0683892,Hospital
7050478360,node,Agarwal Maternity and General Hospital,hospital,,,,,,,18.5588804,73.931217,Hospital
7050589614,node,Ashakiran Hospital,hospital,,,,,,,18.5158253,73.8474959,Hospital
7050627585,node,Sant Dnyaneswar Medical Education Research Centre,hospital,,,,,,,18.5137805,73.8476971,Hospital
7051070000,node,Kohakade Hospital,hospital,,,,,,,18.5628578,73.9320606,Hospital
7051070011,node,"Shrikrishna Hospital, Pune",hospital,,,,,,,18.6683744,74.1473193,Hospital
7051103931,node,Dongre Hospital,hospital,,,,,,,19.0451469,73.8370715,Hospital
7051137462,node,Dr. Karve Childrens Hospital,hospital,,,,,,,18.5259905,73.85012,Hospital
7051137468,node,Yashashree Maternity and Nursing Home,hospital,,,,,,,18.4886651,73.8502412,Hospital
7051137473,node,New Life Children Hospital,hospital,,,,,,,18.6146396,73.7856428,Hospital
7051344983,node,Vinayak Netralaya - Pune,hospital,,,,,,,18.5105851,73.817981,Hospital
7051620185,node,Lonkar Hospital,hospital,,,,,,,18.4557812,74.5802996,Hospital
7051627983,node,Seva Hospital,hospital,,,,,,,18.5748353,73.8277468,Hospital
7051681405,node,Mams Sumatibhai Shah Ayurved Mahavidyalayas,hospital,,,,,,,18.5035837,73.9387286,Hospital
7051681665,node,Sainath Hospital,hospital,,,,,,,18.6545135,73.8484494,Hospital
7051826361,node,"Surya Multispeciality Hospital - Chakan, Pune",hospital,,,,,,,18.7484989,73.8602592,Hospital
7051854546,node,Nimbalkar Hospital,hospital,,,,,,,18.1522721,74.574336,Hospital
7051884591,node,Sanjivani Medical Foundation,hospital,,,,,,,18.7466054,73.4078,Hospital
7051906956,node,Abane Hospital,hospital,,,,,https://www.abanehospital.com/abanehospital,,18.4994516,73.9377093,Hospital
7051920206,node,Dr Kedare Hospital,hospital,,,,,,,18.7542475,73.8590646,Hospital
7051943843,node,Rahel Hospital,hospital,,,,,,,18.5152906,73.8754553,Hospital
7052077119,node,Dr Sonawane Hospital,hospital,,,,,,,18.6472922,74.0590444,Hospital
7052133789,node,Nachiket Hospital Pvt Ltd,hospital,,,,,,,18.5076864,73.831062,Hospital
7052181872,node,"Shivam Hospital, Pune",hospital,,,,,,,18.4904171,74.000239,Hospital
7052228573,node,Dr. Kardile Accident and General Hospital,hospital,,,,,,,18.112179,75.0256002,Hospital
7052233156,node,Omkar Accident Hospital,hospital,,,,,,,18.7522357,73.8592125,Hospital
7052346355,node,Sai Shree Orthopaedic Super Speciality and Joint Replacement Centre,hospital,,,,+91 968 993 0608;+91 968 993 0612;+91 706 215 7062;+91 20 2588 8600;+91 20 6744 8600,https://www.saishreehospital.org,,18.5601581,73.8052712,Hospital
7052469735,node,Disha Netralaya - Pune,hospital,,,,,,,18.6647203,73.7849696,Hospital
7052815781,node,Shahade Hospital,hospital,,,,,,,18.4978682,73.8537562,Hospital
7052817167,node,Shree Ganesh Hospital,hospital,,,,,,,18.4323177,74.4598704,Hospital
7052818652,node,Dada Laser Eye Institute,hospital,,,,,,,18.5109382,73.8799037,Hospital
7052827565,node,Suryakant General Surgical Accident and Maternity,hospital,,,,,,,19.1194152,73.9748251,Hospital
7052957882,node,Thorat Accident and Maternity Hospital,hospital,,,,,,,18.3079752,74.751226,Hospital
7052987873,node,Dr.Prakash Katariya Laser Cure,hospital,,,,,,,18.5223591,73.8441311,Hospital
7053000962,node,"Siddharth Hospital, Pune",hospital,,,,,,,18.4900578,73.8684641,Hospital
7053008550,node,Anjali Hospital,hospital,,,,,,,18.6200124,73.8010407,Hospital
7053195972,node,Dr.Purohit Nursing Home,hospital,,,,,,,18.490344,73.8443121,Hospital
7053694031,node,"Pooja Hospital, Pune",hospital,,,,,,,18.5891781,73.8190953,Hospital
7053694039,node,Sahyadri Hospital Hadapsar,hospital,,,,,,,18.5031602,73.9321491,Hospital
7053694071,node,Siddhi Hospital and Laproscopy Centre Pvt Ltd,hospital,,,,,,,18.464116,73.859008,Hospital
7053702772,node,Nande Hospital,hospital,,,,,,,18.5011902,73.9383772,Hospital
7053702774,node,PBMA's H V Desai Eye Hospital,hospital,,,,,https://www.hvdeh.org/,,18.4722952,73.9237216,Hospital
7053870877,node,"Phoenix Hospital, Pune",hospital,,,,,,,18.6047183,73.7761981,Hospital
7054106775,node,Suraj Hospital,hospital,,,,,,,18.4814034,73.8724713,Hospital
7054152560,node,Patil Hospital General and Eye Hospital,hospital,,,,,,,18.6525408,73.7780609,Hospital
7054210752,node,Moraya Hospital,hospital,,,,,,,18.5821441,73.8283718,Hospital
7054215742,node,Mulay Hospital and Maternity Home,hospital,,,,,,,18.8251251,74.3775011,Hospital
7054231728,node,Sathe Hospital,hospital,,,,,,,18.4658326,74.5844597,Hospital
7054301099,node,Desai Hospital,hospital,,,,,,,18.6337676,73.8493024,Hospital
7054308899,node,"Adhar Hospital, Pune",hospital,,,,,,,18.9826352,74.0836188,Hospital
7054454413,node,Matruchhaya Hospital,hospital,,,,,,,18.8263872,74.3731733,Hospital
7054482424,node,Dr. Phapale Hospital,hospital,,,,,,,19.2618326,73.9831915,Hospital
7054495780,node,"Shri Sai Hospital, Pune",hospital,,,,,,,18.6723003,73.8920917,Hospital
7054524654,node,"Mohintara Hospital, Hadapsar",hospital,,,,,,,18.5008462,73.9305311,Hospital
7054578913,node,Khandelwal Hospital and C. C. Centre,hospital,,,,,,,18.7448439,73.4060861,Hospital
7054683728,node,Pratap Memorial Hospital,hospital,,,,,,,18.7334507,73.6797895,Hospital
7054762489,node,Chinchanikar Hospital,hospital,,,,,,,18.4785438,73.8235485,Hospital
7054774895,node,"Parth Hospital, Pune",hospital,,,,,,,18.4805668,74.3722493,Hospital
7054878680,node,"Chaitanya Hospital, Bhaghirathi Nagar",hospital,,,,,,,18.4778296,73.7977711,Hospital
7054910944,node,Dr Sarawat Memorial Hospital,hospital,yes,,,,,,18.4705427,73.8878018,Hospital
7054956039,node,Matoshri Hospital,hospital,,,,,,,18.7375516,73.6391607,Hospital
7054961563,node,Bobade Accident Hospital,hospital,,,,,,,18.1453426,74.5823119,Hospital
7055027667,node,"Anand Hospital, Bhosari",hospital,,,,,,,18.621807,73.8514093,Hospital
7055034827,node,Chintamani Hospital,hospital,,,,,,,18.3514712,74.0271818,Hospital
7055062328,node,Pawna Hospital,hospital,,,,,,,18.7029494,73.6854187,Hospital
7055062380,node,Vinod Memorial Multispeciality Hospital,hospital,,,,,,,18.5732119,73.8774723,Hospital
7055117973,node,Rama Madhav Hospital,hospital,,,,,,,18.145811,74.5836282,Hospital
7055235910,node,Dhanashree Hospital,hospital,,,,,,,18.6591036,73.7978435,Hospital
7055245140,node,Medlife Multispeciality Hospital and Icu,hospital,,,,,,,18.6191718,73.7912714,Hospital
7055280594,node,Om Hospital,hospital,,,,,,,18.5292449,73.830716,Hospital
7055319028,node,Bagade Hospital For Women and Maternity Home,hospital,,,,,,,18.5964845,73.8300374,Hospital
7055436592,node,Bharatiya Sanskriti Darshan Trust,hospital,,,,,,,18.5819248,74.0024284,Hospital
7055451090,node,Ruby Ailcare Superspeciality Cardiac Care Centre,hospital,,,,,,Ruby Ailcare Services Pvt Ltd,18.6214797,73.8208455,Hospital
7055478555,node,Matoshree Madanbai Dhariwal Hospital,hospital,,,,,,,18.8256779,74.3746613,Hospital
7055494791,node,Pune Adventist Hospital;advantist hospital,hospital,,,,,,,18.491944,73.8710202,Hospital
7055682925,node,Mahajan Hospital,hospital,,,,,,,18.4840672,73.857003,Hospital
7055817022,node,Om Prasuti Graha,hospital,,,,,,,18.5470843,73.8885243,Hospital
7059172384,node,Parmar Hospital,hospital,,,,,,,18.7470772,73.4085202,Hospital
7059664354,node,"Shreenath Hospital, Pune",hospital,,,,,,,18.5211129,73.906766,Hospital
7062490981,node,Subodh Hospital,hospital,,,,,,,18.5035234,73.8137605,Hospital
7062490984,node,"Pai Hospital, Pune",hospital,,,,,,,18.4689649,73.8572026,Hospital
7062497086,node,Chinmay Institute Of Paediatrics,hospital,,,,,,,18.5083289,73.8457009,Hospital
7062497106,node,Patil Hospital - Pune,hospital,,,,,,,18.4797674,73.8251685,Hospital
7062497119,node,Paras Polyclinic and General Hospital,hospital,,,,,,,18.6436605,73.7710127,Hospital
7062592060,node,Shree.J.Hospital,hospital,,,,,,,18.4653028,73.864194,Hospital
7063077061,node,Bansal Hospital,hospital,,,,,,,18.6786782,73.7327309,Hospital
7063077064,node,Pataskar Hospital,hospital,,,,,,,18.6460596,73.8499998,Hospital
7063077065,node,Darekar Hospital,hospital,,,,,,,18.6413795,74.0502669,Hospital
7063077070,node,Paranjpe Eye Clinic and Eye Surgery Centre,hospital,,,,,,,18.5183547,73.8404001,Hospital
